session_id,msisdn,package_code,used_imei,session_time,network_type,payload_mb
CDR000080992,81263369331,PKG-008,350000000008884,2023-07-08 19:13:00,3G,1794.3
CDR000080993,81256359267,PKG-007,350000000319814,2023-05-11 04:35:00,4G,258.91
CDR000080994,82158031389,PKG-004,350000000002184,2023-05-18 03:27:00,3G,866.61
CDR000080995,82221300575,PKG-007,350000000673770,2023-06-23 05:33:00,3G,1640.07
CDR000080996,82156794288,PKG-006,350000000006670,2023-04-11 00:00:00,4G,838.14
CDR000080997,82181887011,PKG-002,350000000008261,2023-03-28 18:54:00,4G,304.05
CDR000080998,85224497562,PKG-007,350000000004726,2023-05-07 15:15:00,3G,1278.65
CDR000080999,82231102110,PKG-004,350000009999999,2023-07-03 16:17:00,4G,230.14
CDR000081000,82280490166,PKG-004,350000000007099,2023-09-21 18:33:00,4G,1553.62
CDR000081001,85284513764,PKG-008,350000000004778,2023-05-03 16:40:00,4G,1335.86
CDR000081002,82288162151,PKG-010,350000000003918,2023-09-18 09:16:00,4G,1998.01
CDR000081003,82153767911,PKG-001,350000000151127,2023-05-05 07:43:00,4G,339.13
CDR000081004,82129453661,PKG-006,350000000848023,2023-08-27 20:28:00,4G,2043.56
CDR000081005,81194578271,PKG-004,350000000820363,2023-10-09 09:25:00,4G,1996.69
CDR000081006,82190312987,PKG-006,350000000332239,2023-11-03 09:50:00,5G,1654.86
CDR000081007,81166322259,PKG-002,350000000003392,2023-07-31 18:38:00,5G,1336.89
CDR000081008,82252962704,PKG-002,350000000299555,2023-09-28 19:42:00,3G,1138.73
CDR000081009,81289721088,PKG-007,350000000002148,2023-06-01 18:26:00,3G,407.54
CDR000081010,82180676027,PKG-005,350000000690611,2023-07-21 18:48:00,4G,1878.98
CDR000081011,81255982338,PKG-001,350000000388392,2023-09-10 22:40:00,3G,1646.79
CDR000081012,82112270930,PKG-003,350000000004595,2023-10-17 19:47:00,5G,1956.44
CDR000081013,85219029770,PKG-006,350000000003800,2023-07-06 08:25:00,4G,1649.68
CDR000081014,82279966457,PKG-005,350000000008238,2023-11-04 22:13:00,3G,520.31
CDR000081015,81242185301,PKG-001,350000000035009,2023-04-14 05:15:00,3G,703.77
CDR000081016,81146411949,PKG-002,350000000578231,2023-05-17 04:48:00,5G,1587.11
CDR000081017,85291475860,PKG-005,350000000006520,2023-06-08 15:38:00,4G,56.03
CDR000081018,81243641486,PKG-010,350000000362865,2023-03-21 20:36:00,4G,974.74
CDR000081019,81125861962,PKG-009,350000000001853,2023-10-06 20:02:00,4G,92.34
CDR000081020,85216471597,PKG-006,350000000008638,2023-06-29 15:43:00,3G,161.84
CDR000081021,82288864826,PKG-003,350000000003793,2023-01-31 19:49:00,4G,1486.1
CDR000081022,85246450410,PKG-006,350000000005672,2023-08-12 12:08:00,4G,2021.4
CDR000081023,81169037195,PKG-006,350000000005907,2023-11-12 03:13:00,4G,1449.97
CDR000081024,82243298199,PKG-005,350000000687123,2023-07-21 02:45:00,5G,512.57
CDR000081025,82274863713,PKG-005,350000000856177,2023-06-13 19:40:00,4G,1296.67
CDR000081026,81115017848,PKG-009,350000000453273,2023-08-17 04:10:00,4G,550.8
CDR000081027,81120526823,PKG-002,350000000575944,2023-07-04 08:36:00,4G,762.97
CDR000081029,82112398521,PKG-009,350000000008518,2023-06-23 22:58:00,4G,1028.7
CDR000081030,82118160342,PKG-010,350000000161902,2023-06-15 08:07:00,4G,1740.76
CDR000081031,82125289954,PKG-008,350000000008183,2023-10-07 00:54:00,4G,659.92
CDR000081032,82153410679,PKG-002,350000000004728,2023-06-09 07:11:00,4G,664.12
CDR000081033,81278212462,PKG-003,350000000005481,2023-07-11 20:35:00,3G,528.57
CDR000081034,82169409096,PKG-006,350000000647684,2023-11-27 12:01:00,4G,1341.84
CDR000081035,81189602308,PKG-003,350000009999999,2023-03-19 02:03:00,4G,1387.66
CDR000081036,85248068843,PKG-009,350000000006113,2023-10-18 10:12:00,4G,1023.44
CDR000081037,82235728428,PKG-006,350000000005744,2023-09-07 00:38:00,4G,1261.53
CDR000081038,81171124553,PKG-009,350000000562433,2023-04-23 17:39:00,4G,818.66
CDR000081039,81253124837,PKG-008,350000000006123,2023-05-31 18:12:00,4G,1856.85
CDR000081040,81128840494,PKG-006,350000000670170,2023-06-29 11:48:00,4G,1593.76
CDR000081041,81140713827,PKG-003,350000000003005,2023-04-22 01:28:00,3G,177.85
CDR000081042,82149531695,PKG-004,350000000001328,2023-08-31 09:42:00,5G,1434.66
CDR000081043,82265055392,PKG-001,350000000005734,2023-10-18 06:58:00,5G,1506.01
CDR000081044,81199100023,PKG-009,350000000006260,2023-01-30 19:21:00,4G,585.38
CDR000081045,85281625244,PKG-002,350000000005148,2023-08-25 12:03:00,4G,247.01
CDR000081047,82253413698,PKG-006,350000000006904,2023-02-16 06:39:00,4G,83.06
CDR000081048,82117320122,PKG-010,350000000007612,2023-10-03 01:37:00,4G,946.23
CDR000081049,82262706717,PKG-001,350000000194379,2023-06-20 05:31:00,3G,592.42
CDR000081050,81243220918,PKG-003,350000009999999,2023-08-12 11:56:00,4G,1410.3
CDR000081051,81298231001,PKG-008,350000000423324,2023-03-13 08:20:00,4G,1868.34
CDR000081052,85239466755,PKG-006,350000000500023,2023-05-21 17:48:00,4G,1300.94
CDR000081053,81232932100,PKG-002,350000000007856,2023-06-30 13:25:00,3G,1336.06
CDR000081054,81252502277,PKG-003,350000000005276,2023-09-14 01:50:00,3G,1372.13
CDR000081055,81271814570,PKG-003,350000000003576,2023-07-13 17:40:00,4G,18.96
CDR000081056,82168974618,PKG-006,350000000008803,2023-08-29 13:00:00,4G,919.78
CDR000081057,81273968928,PKG-005,350000000002151,2023-07-05 14:58:00,4G,241.62
CDR000081058,82284257373,PKG-007,350000000002062,2023-10-14 01:50:00,4G,82.74
CDR000081059,81295906445,PKG-003,350000000001570,2023-10-25 02:22:00,4G,879.82
CDR000081060,81213845508,PKG-009,350000000295312,2023-09-25 03:01:00,4G,1771.84
CDR000081061,85276564441,PKG-008,350000000004609,2023-09-02 21:12:00,4G,101.58
CDR000081062,82222009297,PKG-002,350000000001639,2023-04-11 09:00:00,4G,249.72
CDR000081063,81240337957,PKG-002,350000000002049,2023-03-21 13:14:00,4G,1527.1
CDR000081064,82261488921,PKG-010,350000000607749,2023-08-09 14:38:00,5G,1090.33
CDR000081065,82236617694,PKG-005,350000000002207,2023-04-09 03:30:00,4G,683.67
CDR000081066,82217700102,PKG-001,350000000011147,2023-03-04 20:49:00,5G,150.91
CDR000081067,82111180686,PKG-008,350000000625104,2023-10-30 09:48:00,3G,112.94
CDR000081069,81168819478,PKG-001,350000000006481,2023-03-21 09:35:00,4G,1717.96
CDR000081070,81140734035,PKG-003,350000000002001,2023-11-01 18:06:00,5G,723.25
CDR000081071,81270315228,PKG-001,350000000004891,2023-11-12 19:19:00,4G,973.5
CDR000081072,81142667192,PKG-004,350000000005824,2023-10-28 02:18:00,4G,569.96
CDR000081073,82145145337,PKG-008,350000000007055,2023-02-26 13:15:00,5G,1067.24
CDR000081074,81150261477,PKG-005,350000000002992,2023-05-25 22:51:00,4G,1935.61
CDR000081076,85222805554,PKG-004,350000000005050,2023-04-02 16:54:00,4G,1716.02
CDR000081077,81283485063,PKG-009,350000000001680,2023-06-04 03:25:00,4G,728.11
CDR000081078,82139695422,PKG-001,350000000558989,2023-05-20 19:09:00,4G,1866.78
CDR000081079,82288959370,PKG-007,350000000005393,2023-02-11 09:39:00,4G,1199.48
CDR000081080,82177787784,PKG-005,350000000942084,2023-04-17 01:15:00,5G,841.63
CDR000081081,82135894044,PKG-002,350000000004270,2023-03-07 22:12:00,4G,1068.86
CDR000081082,81280400003,PKG-009,350000000891677,2023-04-10 17:38:00,5G,824.55
CDR000081084,85236176365,PKG-008,350000000003374,2023-03-14 18:33:00,4G,254.83
CDR000081085,82123891310,PKG-008,350000000006835,2023-10-11 20:17:00,4G,1845.01
CDR000081086,85279153334,PKG-006,350000000007712,2023-04-26 12:01:00,3G,0.01
CDR000081087,81242227373,PKG-006,350000000007380,2023-10-27 16:05:00,4G,789.95
CDR000081088,85239131281,PKG-003,350000000004381,2023-07-19 10:39:00,5G,306.03
CDR000081089,85274484034,PKG-005,350000000004611,2023-10-22 13:03:00,4G,1945.82
CDR000081090,85275912849,PKG-004,350000000001509,2023-04-21 22:34:00,4G,22.23
CDR000081091,85232883718,PKG-006,350000000007087,2023-05-07 17:08:00,4G,1281.28
CDR000081092,82118613195,PKG-002,350000000002654,2023-05-07 14:11:00,4G,1550.12
CDR000081094,81258494306,PKG-007,350000000640647,2023-05-31 15:51:00,4G,237.26
CDR000081095,81157565083,PKG-002,350000000609715,2023-02-14 04:17:00,4G,1912.28
CDR000081096,81182691763,PKG-005,350000000001638,2023-08-06 14:42:00,4G,96.62
CDR000081097,81177704978,PKG-002,350000000005726,2023-08-18 16:48:00,5G,913.9
CDR000081098,81227861221,PKG-001,350000000005521,2023-10-16 13:11:00,4G,1002.68
CDR000081099,81187441924,PKG-008,350000000006201,2023-04-20 19:49:00,4G,225.52
CDR000081100,85291860386,PKG-005,350000000001234,2023-03-30 15:21:00,3G,1239.65
CDR000081101,81222149765,PKG-001,350000000005306,2023-04-08 06:37:00,3G,918.84
CDR000081102,85240811149,PKG-006,350000000003854,2023-09-26 21:06:00,4G,321.2
CDR000081103,82218769136,PKG-004,350000000005696,2023-10-19 10:42:00,4G,660.22
CDR000081104,81173628024,PKG-008,350000000265252,2023-06-24 02:18:00,5G,1180.7
CDR000081105,81288346708,PKG-009,350000000005237,2023-03-27 00:02:00,5G,1098.0
CDR000081106,81176712390,PKG-006,350000000398955,2023-05-20 21:16:00,4G,1950.67
CDR000081107,82297018297,PKG-009,350000000008351,2023-08-12 01:05:00,4G,812.37
CDR000081108,81153029834,PKG-009,350000000001614,2023-03-02 07:58:00,5G,344.05
CDR000081110,81148547137,PKG-005,350000000002020,2023-03-27 20:15:00,4G,1320.79
CDR000081111,81143646949,PKG-010,350000000001956,2023-11-24 05:24:00,4G,862.31
CDR000081113,81172187716,PKG-006,350000000002085,2023-04-14 12:32:00,4G,1016.78
CDR000081114,81286905356,PKG-008,350000000004013,2023-08-06 01:09:00,4G,1645.73
CDR000081115,82245373823,PKG-009,350000000046063,2023-04-12 05:03:00,3G,1701.33
CDR000081116,85214457718,PKG-003,350000000272012,2023-10-28 22:43:00,3G,502.29
CDR000081117,82252962704,PKG-003,350000000299555,2023-08-26 08:40:00,4G,1656.31
CDR000081118,81161087427,PKG-010,350000000003619,2023-08-03 00:31:00,4G,1961.53
CDR000081119,82245944258,PKG-005,350000000002193,2023-10-06 09:52:00,5G,1119.15
CDR000081120,81163010305,PKG-008,350000000008375,2023-04-12 15:46:00,4G,500.72
CDR000081121,81132526120,PKG-005,350000000007494,2023-06-13 01:55:00,4G,1252.4
CDR000081122,81258641444,PKG-010,350000000007036,2023-03-28 17:07:00,5G,75.49
CDR000081123,82175404896,PKG-009,350000000007083,2023-08-22 07:25:00,5G,404.28
CDR000081124,82283920709,PKG-009,350000000793042,2023-02-21 22:05:00,4G,1881.47
CDR000081125,81296779909,PKG-006,350000000007356,2023-05-26 16:31:00,4G,1323.58
CDR000081126,81188908119,PKG-010,350000000808524,2023-05-02 21:29:00,4G,1989.71
CDR000081127,81177704978,PKG-006,350000000001344,2023-08-06 11:22:00,5G,716.12
CDR000081128,82182079570,PKG-005,350000000002761,2023-10-01 04:45:00,4G,1008.82
CDR000081129,82296497102,PKG-005,350000000001995,2023-10-15 20:26:00,5G,81.66
CDR000081130,85219170019,PKG-003,350000000002235,2023-10-08 02:34:00,4G,1069.72
CDR000081131,85280842510,PKG-009,350000009999999,2023-06-11 01:58:00,4G,1107.64
CDR000081132,81217479236,PKG-004,350000000007827,2023-06-28 02:23:00,4G,627.15
CDR000081133,82117558896,PKG-005,350000000007484,2023-06-30 16:49:00,4G,1428.05
CDR000081134,85269358621,PKG-010,350000000026286,2023-10-22 21:43:00,4G,1624.07
CDR000081135,81232281351,PKG-008,350000000004080,2023-10-30 15:55:00,5G,382.99
CDR000081136,82164351668,PKG-006,350000000001972,2023-10-28 19:49:00,5G,574.89
CDR000081137,85248829255,PKG-003,350000000001722,2023-03-16 18:26:00,3G,1545.68
CDR000081138,82180973506,PKG-005,350000000004604,2023-05-21 19:11:00,4G,1820.45
CDR000081139,81256865362,PKG-007,350000000003049,2023-10-10 08:19:00,3G,458.11
CDR000081140,85273982433,PKG-008,350000009999999,2023-10-01 21:06:00,5G,1008.33
CDR000081141,85290706587,PKG-010,350000000004010,2023-07-09 14:30:00,4G,564.48
CDR000081142,85238538777,PKG-006,350000000643489,2023-02-23 02:02:00,3G,2021.16
CDR000081143,85269235377,PKG-004,350000000231425,2023-10-17 06:50:00,5G,1118.55
CDR000081144,81197534131,PKG-008,350000000285901,2023-03-04 10:04:00,4G,1152.11
CDR000081145,81133021722,PKG-006,350000000001449,2023-07-21 09:22:00,4G,1550.24
CDR000081146,81235675748,PKG-003,350000000002634,2023-07-30 07:38:00,4G,1104.78
CDR000081147,82256862458,PKG-001,350000000004162,2023-06-07 08:55:00,4G,1912.54
CDR000081148,85224195084,PKG-003,350000000601941,2023-04-30 13:19:00,4G,769.34
CDR000081149,81142661917,PKG-004,350000000004970,2023-09-23 17:38:00,4G,1071.72
CDR000081150,81292292180,PKG-005,350000000007170,2023-10-05 04:15:00,4G,745.19
CDR000081151,85241718140,PKG-005,350000000002600,2023-05-04 20:20:00,3G,1595.05
CDR000081152,85290024619,PKG-003,350000000001807,2023-07-21 00:24:00,4G,718.17
CDR000081153,82290445350,PKG-003,350000000263621,2023-03-04 15:49:00,3G,1059.47
CDR000081154,82167198615,PKG-005,350000000003923,2023-04-15 21:30:00,4G,768.27
CDR000081155,85271755006,PKG-005,350000000002240,2023-11-13 14:32:00,4G,396.08
CDR000081156,81159543844,PKG-006,350000000001375,2023-03-04 04:23:00,4G,1766.38
CDR000081157,82144822335,PKG-009,350000000003431,2023-08-08 20:43:00,3G,676.5
CDR000081158,82221912926,PKG-008,350000000006573,2023-02-04 13:24:00,4G,311.8
CDR000081159,81247316336,PKG-007,350000000001560,2023-09-10 07:46:00,4G,1688.2
CDR000081160,81278138126,PKG-005,350000000001399,2023-08-09 12:02:00,4G,518.25
CDR000081161,82262390506,PKG-008,350000000003940,2023-05-04 07:12:00,4G,53.69
CDR000081162,85222042591,PKG-010,350000009999999,2023-03-08 17:56:00,4G,1380.89
CDR000081163,82227413120,PKG-008,350000000686951,2023-09-16 12:56:00,4G,1251.76
CDR000081164,81217107999,PKG-008,350000000664898,2023-08-09 05:36:00,4G,1514.42
CDR000081165,81246231406,PKG-006,350000000540343,2023-09-05 21:37:00,4G,1766.95
CDR000081166,81250822435,PKG-001,350000000001390,2023-07-08 16:10:00,4G,363.32
CDR000081167,82263235610,PKG-004,350000000005767,2023-04-30 18:38:00,4G,274.03
CDR000081168,81251158977,PKG-004,350000000003229,2023-07-21 08:31:00,3G,1913.8
CDR000081169,82226213257,PKG-006,350000000134708,2023-02-14 14:36:00,4G,1618.55
CDR000081170,82259912914,PKG-002,350000000055080,2023-11-13 06:06:00,4G,366.52
CDR000081171,85247140408,PKG-003,350000000002174,2023-07-02 16:02:00,5G,890.91
CDR000081172,82188680360,PKG-004,350000000007156,2023-05-28 21:08:00,4G,1435.02
CDR000081173,81118257680,PKG-006,350000000001531,2023-07-19 08:22:00,4G,1007.61
CDR000081174,85270393351,PKG-003,350000000006488,2023-08-25 10:25:00,4G,1418.14
CDR000081175,82190556458,PKG-007,350000000005865,2023-10-19 06:06:00,4G,1009.36
CDR000081176,82247774384,PKG-007,350000000008516,2023-04-17 15:03:00,4G,1629.88
CDR000081177,82221608777,PKG-002,350000000184662,2023-04-03 12:05:00,4G,573.85
CDR000081178,82150555614,PKG-007,350000000001004,2023-06-14 18:09:00,4G,1111.95
CDR000081179,82271079923,PKG-002,350000000005361,2023-08-01 06:16:00,5G,1140.43
CDR000081180,81210915245,PKG-008,350000000004467,2023-06-27 21:01:00,4G,205.65
CDR000081181,81221782027,PKG-009,350000000178484,2023-11-24 08:42:00,5G,1979.46
CDR000081182,82177168528,PKG-010,350000000002189,2023-03-12 07:25:00,4G,432.04
CDR000081183,82261631046,PKG-003,350000000779366,2023-01-28 15:17:00,4G,606.87
CDR000081184,82161247308,PKG-002,350000000005869,2023-04-21 06:27:00,4G,1792.7
CDR000081185,81125030421,PKG-003,350000009999999,2023-12-10 18:34:00,4G,307.39
CDR000081186,81148770928,PKG-003,350000009999999,2023-09-25 09:29:00,5G,290.37
CDR000081187,81214011300,PKG-010,350000000004918,2023-06-09 00:57:00,4G,530.92
CDR000081188,81280143897,PKG-005,350000009999999,2023-04-02 16:00:00,5G,1068.28
CDR000081189,82133991245,PKG-008,350000000007926,2023-09-08 05:55:00,3G,1975.86
CDR000081190,85287720956,PKG-007,350000000006943,2023-07-28 06:31:00,4G,1153.59
CDR000081191,81197840734,PKG-003,350000000005813,2023-03-23 01:31:00,4G,844.38
CDR000081192,81234604421,PKG-003,350000000449806,2023-03-04 06:57:00,4G,1711.84
CDR000081193,82123311756,PKG-007,350000000523967,2023-07-06 06:48:00,4G,827.51
CDR000081194,81183378910,PKG-004,350000000621322,2023-07-11 19:27:00,4G,2033.47
CDR000081196,82131928461,PKG-009,350000009999999,2023-06-15 12:16:00,4G,1138.34
CDR000081197,81159410802,PKG-002,350000000104320,2023-08-12 07:21:00,4G,1232.5
CDR000081198,82161581216,PKG-010,350000009999999,2023-04-10 11:14:00,4G,483.22
CDR000081199,85292915552,PKG-002,350000000002238,2023-06-05 01:16:00,4G,1663.84
CDR000081200,82239598908,PKG-009,350000000207619,2023-03-08 02:58:00,4G,1451.19
CDR000081201,81253337696,PKG-005,350000000008570,2023-08-30 13:19:00,4G,1216.57
CDR000081202,81246071034,PKG-003,350000000002052,2023-07-31 13:24:00,4G,1456.63
CDR000081203,82162405512,PKG-004,350000000006347,2023-06-20 01:11:00,5G,1885.98
CDR000081204,81221563778,PKG-006,350000000005313,2023-11-02 20:45:00,5G,915.6
CDR000081205,81233829910,PKG-009,350000000004396,2023-02-09 21:26:00,4G,947.66
CDR000081206,85247768432,PKG-010,350000000007532,2023-07-18 03:04:00,4G,1274.62
CDR000081207,85282961874,PKG-006,350000000155623,2023-09-30 22:56:00,4G,505.37
CDR000081208,81197317544,PKG-005,350000000005294,2023-03-17 00:54:00,4G,1932.57
CDR000081209,81213334194,PKG-007,350000000008749,2023-06-03 05:01:00,5G,617.04
CDR000081210,81220283686,PKG-006,350000000218124,2023-07-20 05:31:00,4G,1652.29
CDR000081211,85213053048,PKG-004,350000000148433,2023-10-29 14:48:00,4G,967.1
CDR000081212,85244618972,PKG-005,350000000006316,2023-10-21 07:13:00,4G,671.91
CDR000081213,81236015774,PKG-001,350000000567303,2023-06-14 10:52:00,4G,1998.06
CDR000081214,85223043492,PKG-002,350000000001624,2023-08-20 13:22:00,4G,1906.7
CDR000081215,81280101454,PKG-006,350000000001665,2023-06-23 08:52:00,4G,146.24
CDR000081216,81178230721,PKG-006,350000000393412,2023-02-13 05:37:00,5G,718.01
CDR000081218,81215747436,PKG-006,350000000004109,2023-10-14 10:10:00,4G,218.28
CDR000081219,82248751502,PKG-009,350000000004975,2023-07-27 09:12:00,5G,825.91
CDR000081220,82164567550,PKG-004,350000000001806,2023-08-14 11:10:00,4G,1486.24
CDR000081221,81286042986,PKG-009,350000000008075,2023-12-11 08:20:00,5G,1534.59
CDR000081222,85224286895,PKG-008,350000000250395,2023-04-25 13:55:00,4G,281.39
CDR000081223,82244887311,PKG-007,350000000001454,2023-04-05 11:16:00,4G,98.2
CDR000081224,81295209997,PKG-010,350000000005235,2023-11-12 13:05:00,4G,1459.31
CDR000081225,81270594475,PKG-007,350000000005054,2023-02-13 10:20:00,5G,1042.43
CDR000081226,82191738738,PKG-004,350000000006957,2023-06-14 12:40:00,4G,694.53
CDR000081227,82266766682,PKG-002,350000000006892,2023-11-06 20:30:00,5G,1181.03
CDR000081228,81220874418,PKG-001,350000000003999,2023-07-26 00:33:00,4G,168.07
CDR000081229,85246256362,PKG-001,350000000008138,2023-10-12 03:19:00,5G,1757.72
CDR000081230,82225850520,PKG-003,350000000003940,2023-07-08 16:57:00,4G,1093.35
CDR000081231,85298303720,PKG-010,350000000004390,2023-07-14 02:40:00,4G,66.04
CDR000081232,85254434551,PKG-009,350000000001214,2023-08-31 16:48:00,5G,286.8
CDR000081233,81228365017,PKG-005,350000000113497,2023-06-07 00:01:00,3G,1479.16
CDR000081234,81286889536,PKG-007,350000000001041,2023-07-13 20:20:00,5G,588.77
CDR000081235,82244895710,PKG-002,350000000051540,2023-09-16 19:57:00,4G,1999.69
CDR000081237,82245634700,PKG-008,350000000007862,2023-07-07 13:15:00,4G,990.67
CDR000081238,81137980552,PKG-001,350000000001971,2023-08-15 13:45:00,4G,1212.82
CDR000081239,85281841912,PKG-008,350000000467887,2023-05-10 06:41:00,4G,1960.03
CDR000081240,82144139797,PKG-002,350000000007569,2023-07-30 02:45:00,4G,1450.73
CDR000081241,85271485444,PKG-007,350000000001345,2023-06-05 21:39:00,3G,84.93
CDR000081242,81272073651,PKG-009,350000000115468,2023-08-16 18:32:00,4G,479.81
CDR000081243,81172330360,PKG-006,350000000615413,2023-03-21 02:22:00,4G,1532.05
CDR000081244,81156082304,PKG-010,350000000003086,2023-07-23 00:00:00,5G,144.33
CDR000081245,81122174147,PKG-006,350000000003698,2023-06-12 09:58:00,4G,1534.04
CDR000081246,81278560559,PKG-006,350000000007668,2023-12-21 15:45:00,4G,727.94
CDR000081247,81289485537,PKG-005,350000009999999,2023-10-24 03:26:00,4G,1257.23
CDR000081248,85296561231,PKG-005,350000000008173,2023-09-22 22:39:00,4G,248.11
CDR000081250,81167180214,PKG-008,350000000005598,2023-06-19 10:05:00,4G,1059.35
CDR000081251,81231574831,PKG-002,350000000008114,2023-04-11 00:43:00,5G,169.65
CDR000081252,82289642543,PKG-001,350000000005641,2023-10-15 00:38:00,3G,536.13
CDR000081253,82195711322,PKG-005,350000000003123,2023-03-25 09:05:00,4G,476.44
CDR000081254,85258610821,PKG-005,350000000001779,2023-02-07 15:32:00,4G,587.26
CDR000081255,82111386302,PKG-010,350000000615359,2023-02-10 20:23:00,4G,184.09
CDR000081256,82224661321,PKG-007,350000000004565,2023-10-10 15:23:00,4G,1825.66
CDR000081257,81216801227,PKG-002,350000000004466,2023-01-23 07:30:00,5G,1528.35
